MSGID,SYMBOL,ENUMNAME,FACILITY,OWNER,CATEGORY,SEVERITY,STATUS,SRC
590,AUTODBF_MEMO_INFERENCE_DISABLED,AutoDbfMemoInferenceDisabled,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
591,AUTODBF_FIELD_WIDTH_OUT_OF_RANGE,AutoDbfFieldWidthOutOfRange,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
592,AUTODBF_DECIMAL_COUNT_INVALID,AutoDbfDecimalCountInvalid,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
593,AUTODBF_COLUMN_DETAIL,AutoDbfColumnDetail,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
594,AUTODBF_CHARACTER_WIDTH_OVERFLOW,AutoDbfCharacterWidthOverflow,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
595,AUTODBF_INVALID_NUMERIC_VALUE,AutoDbfInvalidNumericValue,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
596,AUTODBF_NUMERIC_WIDTH_OVERFLOW,AutoDbfNumericWidthOverflow,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
597,AUTODBF_INVALID_DATE_VALUE,AutoDbfInvalidDateValue,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
598,AUTODBF_INVALID_LOGICAL_VALUE,AutoDbfInvalidLogicalValue,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
599,AUTODBF_UNSUPPORTED_FIELD_TYPE,AutoDbfUnsupportedFieldType,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
600,AUTODBF_LINE_EXPECTED_COLUMNS_FOUND,AutoDbfLineExpectedColumnsFound,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
601,AUTODBF_LINE_COLUMN_DETAIL,AutoDbfLineColumnDetail,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
602,AUTODBF_APPEND_BLANK_FAILED,AutoDbfAppendBlankFailed,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
603,AUTODBF_SET_FAILED,AutoDbfSetFailed,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
604,AUTODBF_WRITE_CURRENT_FAILED,AutoDbfWriteCurrentFailed,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
605,AUTODBF_PLAN_TITLE,AutoDbfPlanTitle,COMMAND:AUTODBF,COMMAND:AUTODBF,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
606,AUTODBF_PLAN_CSV_LINE,AutoDbfPlanCsvLine,COMMAND:AUTODBF,COMMAND:AUTODBF,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
607,AUTODBF_PLAN_HEADER_LINE,AutoDbfPlanHeaderLine,COMMAND:AUTODBF,COMMAND:AUTODBF,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
608,AUTODBF_PLAN_DATA_ROWS_LINE,AutoDbfPlanDataRowsLine,COMMAND:AUTODBF,COMMAND:AUTODBF,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
609,AUTODBF_PLAN_COLUMNS_LINE,AutoDbfPlanColumnsLine,COMMAND:AUTODBF,COMMAND:AUTODBF,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
610,AUTODBF_PLAN_DESCRIPTOR_SUFFIX,AutoDbfPlanDescriptorSuffix,COMMAND:AUTODBF,COMMAND:AUTODBF,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
611,AUTODBF_PLAN_SOURCE_SUFFIX,AutoDbfPlanSourceSuffix,COMMAND:AUTODBF,COMMAND:AUTODBF,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
612,AUTODBF_TARGET_EXISTS,AutoDbfTargetExists,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
613,AUTODBF_USE_OVERWRITE_NOTE,AutoDbfUseOverwriteNote,COMMAND:AUTODBF,COMMAND:AUTODBF,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
614,AUTODBF_SCAN_FAILED_AT_LINE,AutoDbfScanFailedAtLine,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
615,AUTODBF_NO_DATA_ROWS,AutoDbfNoDataRows,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
616,AUTODBF_CREATE_FAILED,AutoDbfCreateFailed,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
617,AUTODBF_REOPEN_FAILED_DETAIL,AutoDbfReopenFailedDetail,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
618,AUTODBF_REOPEN_FAILED_GENERIC,AutoDbfReopenFailedGeneric,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
619,AUTODBF_IMPORT_FAILED,AutoDbfImportFailed,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
620,AUTODBF_PARTIAL_ROWS_IMPORTED,AutoDbfPartialRowsImported,COMMAND:AUTODBF,COMMAND:AUTODBF,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
621,AUTODBF_OK_TITLE,AutoDbfOkTitle,COMMAND:AUTODBF,COMMAND:AUTODBF,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
622,AUTODBF_CREATED_LINE,AutoDbfCreatedLine,COMMAND:AUTODBF,COMMAND:AUTODBF,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
623,AUTODBF_IMPORTED_ROWS_LINE,AutoDbfImportedRowsLine,COMMAND:AUTODBF,COMMAND:AUTODBF,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
624,AUTODBF_OPENED_LINE,AutoDbfOpenedLine,COMMAND:AUTODBF,COMMAND:AUTODBF,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
625,ABOUT_USAGE_LINE,AboutUsageLine,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
626,ABOUT_USAGE_USAGE_LINE,AboutUsageUsageLine,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
627,ABOUT_PAGE1_TEXT,AboutPage1Text,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
628,ABOUT_PAGE2_TITLE,AboutPage2Title,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
629,ABOUT_SECTION_APPLICATION,AboutSectionApplication,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
630,ABOUT_SECTION_OPERATING_SYSTEM,AboutSectionOperatingSystem,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
631,ABOUT_SECTION_HARDWARE,AboutSectionHardware,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
632,ABOUT_SECTION_STORAGE,AboutSectionStorage,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
633,ABOUT_SECTION_CONSOLE,AboutSectionConsole,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
634,ABOUT_SECTION_NETWORK,AboutSectionNetwork,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
635,ABOUT_SECTION_CURRENT_SESSION,AboutSectionCurrentSession,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
636,ABOUT_KEY_NAME,AboutKeyName,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
637,ABOUT_KEY_BUILD_MODE,AboutKeyBuildMode,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
638,ABOUT_KEY_BUILD_DATE,AboutKeyBuildDate,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
639,ABOUT_KEY_ARCHITECTURE,AboutKeyArchitecture,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
640,ABOUT_KEY_COMPILER,AboutKeyCompiler,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
641,ABOUT_KEY_CPP_STD,AboutKeyCppStd,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
642,ABOUT_KEY_OS,AboutKeyOs,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
643,ABOUT_KEY_CPU_THREADS,AboutKeyCpuThreads,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
644,ABOUT_KEY_INSTALLED_RAM,AboutKeyInstalledRam,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
645,ABOUT_KEY_DISK_ROOT,AboutKeyDiskRoot,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
646,ABOUT_KEY_DISK_FREE,AboutKeyDiskFree,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
647,ABOUT_KEY_DISK_TOTAL,AboutKeyDiskTotal,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
648,ABOUT_KEY_SIZE,AboutKeySize,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
649,ABOUT_KEY_ANSI_VT,AboutKeyAnsiVt,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
650,ABOUT_KEY_COMPUTER_NAME,AboutKeyComputerName,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
651,ABOUT_KEY_LOCAL_IPV4,AboutKeyLocalIpv4,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
652,ABOUT_KEY_FILE_OPEN,AboutKeyFileOpen,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
653,ABOUT_KEY_DBFILE,AboutKeyDbfile,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
654,ABOUT_KEY_RECORDS,AboutKeyRecords,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
655,ABOUT_KEY_FIELDS,AboutKeyFields,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
656,ABOUT_YES,AboutYes,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
657,ABOUT_NO,AboutNo,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
658,ABOUT_ENABLED,AboutEnabled,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
659,ABOUT_DISABLED,AboutDisabled,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
660,ABOUT_NONE,AboutNone,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
661,ABOUT_UNAVAILABLE,AboutUnavailable,COMMAND:ABOUT,COMMAND:ABOUT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
662,SHELL_STARTUP_BANNER_LINE,ShellStartupBannerLine,SUBSYSTEM:SHELL,SUBSYSTEM:SHELL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
663,SHELL_STARTUP_DEV_LINE,ShellStartupDevLine,SUBSYSTEM:SHELL,SUBSYSTEM:SHELL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
664,SHELL_STARTUP_HELLO_LINE,ShellStartupHelloLine,SUBSYSTEM:SHELL,SUBSYSTEM:SHELL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
665,SHELL_BLOCK_CANCELLED,ShellBlockCancelled,SUBSYSTEM:SHELL,SUBSYSTEM:SHELL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
666,SHELL_LOOP_BLOCK_CANCELLED,ShellLoopBlockCancelled,SUBSYSTEM:SHELL,SUBSYSTEM:SHELL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
667,SHELL_QUIT_CANCELED,ShellQuitCanceled,SUBSYSTEM:SHELL,SUBSYSTEM:SHELL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
668,BUILDLMDB_USAGE_TEXT,BuildLmdbUsageText,COMMAND:BUILDLMDB,COMMAND:BUILDLMDB,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
669,BUILDLMDB_ENV_PATH_NOT_DIRECTORY,BuildLmdbEnvPathNotDirectory,COMMAND:BUILDLMDB,COMMAND:BUILDLMDB,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
670,BUILDLMDB_UNABLE_CREATE_BACKUPS_DIR,BuildLmdbUnableCreateBackupsDir,COMMAND:BUILDLMDB,COMMAND:BUILDLMDB,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
671,BUILDLMDB_COPY_FAILED,BuildLmdbCopyFailed,COMMAND:BUILDLMDB,COMMAND:BUILDLMDB,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
672,BUILDLMDB_REMOVE_ALL_FAILED,BuildLmdbRemoveAllFailed,COMMAND:BUILDLMDB,COMMAND:BUILDLMDB,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
673,BUILDLMDB_ARCHIVED_ENVDIR,BuildLmdbArchivedEnvdir,COMMAND:BUILDLMDB,COMMAND:BUILDLMDB,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
674,BUILDLMDB_LMDB_STEP_TAG_FAILED,BuildLmdbLmdbStepTagFailed,COMMAND:BUILDLMDB,COMMAND:BUILDLMDB,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
675,BUILDLMDB_PUT_FAILED,BuildLmdbPutFailed,COMMAND:BUILDLMDB,COMMAND:BUILDLMDB,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
676,BUILDLMDB_UNABLE_CREATE_ENV_DIR,BuildLmdbUnableCreateEnvDir,COMMAND:BUILDLMDB,COMMAND:BUILDLMDB,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
677,BUILDLMDB_LMDB_STEP_FAILED,BuildLmdbLmdbStepFailed,COMMAND:BUILDLMDB,COMMAND:BUILDLMDB,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
678,BUILDLMDB_MAPSIZE_REQUIRES_VALUE,BuildLmdbMapsizeRequiresValue,COMMAND:BUILDLMDB,COMMAND:BUILDLMDB,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
679,BUILDLMDB_INVALID_MAPSIZE,BuildLmdbInvalidMapsize,COMMAND:BUILDLMDB,COMMAND:BUILDLMDB,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
680,BUILDLMDB_UNKNOWN_OPTIONS,BuildLmdbUnknownOptions,COMMAND:BUILDLMDB,COMMAND:BUILDLMDB,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
681,BUILDLMDB_NO_TABLE_OPEN,BuildLmdbNoTableOpen,COMMAND:BUILDLMDB,COMMAND:BUILDLMDB,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
682,BUILDLMDB_TARGET_CONTAINER_LINE,BuildLmdbTargetContainerLine,COMMAND:BUILDLMDB,COMMAND:BUILDLMDB,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
683,BUILDLMDB_ENV_LINE,BuildLmdbEnvLine,COMMAND:BUILDLMDB,COMMAND:BUILDLMDB,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
684,BUILDLMDB_MAPSIZE_INFO_LINE,BuildLmdbMapsizeInfoLine,COMMAND:BUILDLMDB,COMMAND:BUILDLMDB,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
685,BUILDLMDB_DESTRUCTIVE_WARNING_TEXT,BuildLmdbDestructiveWarningText,COMMAND:BUILDLMDB,COMMAND:BUILDLMDB,WARNING,WARNING,ACTIVE,src/help/helpdata_messages.cpp
686,BUILDLMDB_AUTO_CONFIRMED,BuildLmdbAutoConfirmed,COMMAND:BUILDLMDB,COMMAND:BUILDLMDB,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
687,BUILDLMDB_RELEASING_ACTIVE_INDEX,BuildLmdbReleasingActiveIndex,COMMAND:BUILDLMDB,COMMAND:BUILDLMDB,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
688,BUILDLMDB_ARCHIVE_FAILED_ABORTING,BuildLmdbArchiveFailedAborting,COMMAND:BUILDLMDB,COMMAND:BUILDLMDB,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
689,BUILDLMDB_TAG_OK_LINE,BuildLmdbTagOkLine,COMMAND:BUILDLMDB,COMMAND:BUILDLMDB,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
690,BUILDLMDB_DONE_TAGS_REBUILT,BuildLmdbDoneTagsRebuilt,COMMAND:BUILDLMDB,COMMAND:BUILDLMDB,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
691,BUILDLMDB_CDX_CONTAINER_LINE,BuildLmdbCdxContainerLine,COMMAND:BUILDLMDB,COMMAND:BUILDLMDB,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
692,BUILDLMDB_LMDB_ENVIRONMENT_LINE,BuildLmdbLmdbEnvironmentLine,COMMAND:BUILDLMDB,COMMAND:BUILDLMDB,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
693,BUILDLMDB_MAPSIZE_REPORT_LINE,BuildLmdbMapsizeReportLine,COMMAND:BUILDLMDB,COMMAND:BUILDLMDB,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
694,BUILDLMDB_FAILED_TO_BUILD_ENV,BuildLmdbFailedToBuildEnv,COMMAND:BUILDLMDB,COMMAND:BUILDLMDB,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
695,BBOX_USAGE_TEXT,BBoxUsageText,COMMAND:BBOX,COMMAND:BBOX,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
696,BBOX_MODEL_TEXT,BBoxModelText,COMMAND:BBOX,COMMAND:BBOX,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
697,BBOX_LANES_TEXT,BBoxLanesText,COMMAND:BBOX,COMMAND:BBOX,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
698,BBOX_COMMENTS_LANE_TEXT,BBoxCommentsLaneText,COMMAND:BBOX,COMMAND:BBOX,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
699,BBOX_HELP_LANE_TEXT,BBoxHelpLaneText,COMMAND:BBOX,COMMAND:BBOX,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
700,BBOX_MANUALGEN_LANE_TEXT,BBoxManualgenLaneText,COMMAND:BBOX,COMMAND:BBOX,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
701,BBOX_DATADICT_LANE_TEXT,BBoxDatadictLaneText,COMMAND:BBOX,COMMAND:BBOX,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
702,BBOX_MAINT_LANE_TEXT,BBoxMaintLaneText,COMMAND:BBOX,COMMAND:BBOX,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
703,BBOX_UNKNOWN_TOPIC,BBoxUnknownTopic,COMMAND:BBOX,COMMAND:BBOX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
704,MAINT_USAGE_TEXT,MaintUsageText,COMMAND:MAINT,COMMAND:MAINT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
705,MAINT_STATUS_TEXT,MaintStatusText,COMMAND:MAINT,COMMAND:MAINT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
706,MAINT_LANES_TEXT,MaintLanesText,COMMAND:MAINT,COMMAND:MAINT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
707,MAINT_COOKBOOK_TEXT,MaintCookbookText,COMMAND:MAINT,COMMAND:MAINT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
708,MAINT_BBOX_RELATION_TEXT,MaintBboxRelationText,COMMAND:MAINT,COMMAND:MAINT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
709,MAINT_UNKNOWN_TOPIC,MaintUnknownTopic,COMMAND:MAINT,COMMAND:MAINT,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
710,DDICT_STATUS_TITLE,DDictStatusTitle,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
711,DDICT_ACTIVE_CATALOG_LINE,DDictActiveCatalogLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
712,DDICT_READ_MODE_LINE,DDictReadModeLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
713,DDICT_DBF_TABLES_LINE,DDictDbfTablesLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
714,DDICT_DTX_SIDECARS_LINE,DDictDtxSidecarsLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
715,DDICT_DBF_BYTES_LINE,DDictDbfBytesLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
716,DDICT_CATALOG_STATE_PRESENT_LINE,DDictCatalogStatePresentLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
717,DDICT_CATALOG_STATE_REVIEW_LINE,DDictCatalogStateReviewLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
718,DDICT_TABLES_TITLE,DDictTablesTitle,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
719,DDICT_TABLES_COLUMN_HEADER,DDictTablesColumnHeader,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
720,DDICT_TABLES_DIVIDER,DDictTablesDivider,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
721,DDICT_FIELDS_REQUIRES_TABLE_NAME,DDictFieldsRequiresTableName,COMMAND:DDICT,COMMAND:DDICT,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
722,DDICT_FIELDS_TITLE,DDictFieldsTitle,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
723,DDICT_FIELD_ROWS_LINE,DDictFieldRowsLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
724,DDICT_METADATA_OWNER_LINE,DDictMetadataOwnerLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
725,DDICT_FIELDS_NO_FIELDS_LINE,DDictFieldsNoFieldsLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
726,DDICT_FIELDS_EXPECTED_OWNERS_NOTE,DDictFieldsExpectedOwnersNote,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
727,DDICT_FIELDS_COLUMN_HEADER,DDictFieldsColumnHeader,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
728,DDICT_FIELDS_DIVIDER,DDictFieldsDivider,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
729,DDICT_TAGS_REQUIRES_TABLE_NAME,DDictTagsRequiresTableName,COMMAND:DDICT,COMMAND:DDICT,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
730,DDICT_TAGS_TITLE,DDictTagsTitle,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
731,DDICT_TABLE_DBF_LINE,DDictTableDbfLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
732,DDICT_CDX_ARTIFACT_LINE,DDictCdxArtifactLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
733,DDICT_LMDB_MIRROR_LINE,DDictLmdbMirrorLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
734,DDICT_CATALOG_TAGS_LINE,DDictCatalogTagsLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
735,DDICT_TAGS_PHYSICAL_NO_CATALOG_LINE,DDictTagsPhysicalNoCatalogLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
736,DDICT_TAGS_NO_CATALOG_LINE,DDictTagsNoCatalogLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
737,DDICT_TAGS_PHYSICAL_ARTIFACTS_NOTE,DDictTagsPhysicalArtifactsNote,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
738,DDICT_TAGS_EXPECTED_OWNERS_NOTE,DDictTagsExpectedOwnersNote,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
