MSG_ID,SYMBOL,ENUM_NAME,DEF_LOCALE,REGION_ID,CATEGORY,SEVERITY,FACILITY,STATUS,HELP_TOPIC,CMDHELPCHK,SHORT_TXT,IMPL_STAT,VIS_TIER,OWNER,SRC_AUTH,SRC_FILE,PUB_SURF,USED_RUN,ACTIVE,VER_AT,SUG_ACT,NOTES
MSG_SET_ALTERNATE_TO_FA_65697D29,SET_ALTERNATE_TO_FAILED_TEXT,SetAlternateToFailedText,en-US,GLOBAL,ERROR,ERROR,SET ALTERNATE,active,,,ALTERNATE TO failed: {path},implemented,core,COMMAND:SET ALTERNATE,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET ALTERNATE ; facility_derived=SET ALTERNATE ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_ALTERNATE_TO_ST_72E92046,SET_ALTERNATE_TO_STATUS_TEXT,SetAlternateToStatusText,en-US,GLOBAL,STATUS,INFO,SET ALTERNATE,active,,,ALTERNATE TO: {path},implemented,core,COMMAND:SET ALTERNATE,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET ALTERNATE ; facility_derived=SET ALTERNATE ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_ALTERNATE_STATU_411256C5,SET_ALTERNATE_STATUS_TEXT,SetAlternateStatusText,en-US,GLOBAL,STATUS,INFO,SET ALTERNATE,active,,,Alternate is {state},implemented,core,COMMAND:SET ALTERNATE,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET ALTERNATE ; facility_derived=SET ALTERNATE ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_TALK_USAGE_TEXT_A6D93063,SET_TALK_USAGE_TEXT,SetTalkUsageText,en-US,GLOBAL,USAGE,INFO,SET TALK,active,,,Usage: SET TALK ON|OFF,implemented,core,COMMAND:SET TALK,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET TALK ; facility_derived=SET TALK ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_TALK_STATUS_TEX_50D10CE6,SET_TALK_STATUS_TEXT,SetTalkStatusText,en-US,GLOBAL,STATUS,INFO,SET TALK,active,,,Talk is {state},implemented,core,COMMAND:SET TALK,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET TALK ; facility_derived=SET TALK ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_ECHO_USAGE_TEXT_A83BC9C6,SET_ECHO_USAGE_TEXT,SetEchoUsageText,en-US,GLOBAL,USAGE,INFO,SET ECHO,active,,,Usage: SET ECHO ON|OFF,implemented,core,COMMAND:SET ECHO,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET ECHO ; facility_derived=SET ECHO ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_ECHO_STATUS_TEX_7F447970,SET_ECHO_STATUS_TEXT,SetEchoStatusText,en-US,GLOBAL,STATUS,INFO,SET ECHO,active,,,Echo is {state},implemented,core,COMMAND:SET ECHO,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET ECHO ; facility_derived=SET ECHO ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_ECHO_USAGE_TEXT_D8B6F953,ECHO_USAGE_TEXT,EchoUsageText,en-US,GLOBAL,USAGE,INFO,ECHO,active,,,Usage: / ECHO / ECHO USAGE / ECHO <text> / Notes: / - ECHO ON is not the toggle command; use SET ECHO ON or SET ECHO OFF.,implemented,core,COMMAND:ECHO,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:ECHO ; facility_derived=ECHO ; default_text_shape=multiline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_PAGING_USAGE_TE_F27F7797,SET_PAGING_USAGE_TEXT,SetPagingUsageText,en-US,GLOBAL,USAGE,INFO,SET PAGING,active,,,Usage: SET PAGING ON|OFF,implemented,core,COMMAND:SET PAGING,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET PAGING ; facility_derived=SET PAGING ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_PAGING_STATUS_T_0F793155,SET_PAGING_STATUS_TEXT,SetPagingStatusText,en-US,GLOBAL,STATUS,INFO,SET PAGING,active,,,Paging is {state},implemented,core,COMMAND:SET PAGING,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET PAGING ; facility_derived=SET PAGING ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_WRAP_USAGE_TEXT_6991290E,SET_WRAP_USAGE_TEXT,SetWrapUsageText,en-US,GLOBAL,USAGE,INFO,SET WRAP,active,,,Usage: SET WRAP ON|OFF,implemented,core,COMMAND:SET WRAP,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET WRAP ; facility_derived=SET WRAP ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_WRAP_STATUS_TEX_1622DE08,SET_WRAP_STATUS_TEXT,SetWrapStatusText,en-US,GLOBAL,STATUS,INFO,SET WRAP,active,,,Wrap is {state},implemented,core,COMMAND:SET WRAP,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET WRAP ; facility_derived=SET WRAP ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_DEVDIAG_USAGE_T_B3942175,SET_DEVDIAG_USAGE_TEXT,SetDevdiagUsageText,en-US,GLOBAL,USAGE,INFO,SET DEVDIAG,active,,,Usage: SET DEVDIAG ON|OFF|STATUS,implemented,core,COMMAND:SET DEVDIAG,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET DEVDIAG ; facility_derived=SET DEVDIAG ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_DEVDIAG_STATUS__F050D11C,SET_DEVDIAG_STATUS_TEXT,SetDevdiagStatusText,en-US,GLOBAL,STATUS,INFO,SET DEVDIAG,active,,,Passive dev diagnostics are {state},implemented,core,COMMAND:SET DEVDIAG,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET DEVDIAG ; facility_derived=SET DEVDIAG ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_TIMER_USAGE_TEX_481B931D,SET_TIMER_USAGE_TEXT,SetTimerUsageText,en-US,GLOBAL,USAGE,INFO,SET TIMER,active,,,Usage: SET TIMER ON|OFF,implemented,core,COMMAND:SET TIMER,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET TIMER ; facility_derived=SET TIMER ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_TIMER_STATUS_TE_A528B154,SET_TIMER_STATUS_TEXT,SetTimerStatusText,en-US,GLOBAL,STATUS,INFO,SET TIMER,active,,,Timer is {state},implemented,core,COMMAND:SET TIMER,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET TIMER ; facility_derived=SET TIMER ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_POLLING_USAGE_T_FDDBD4ED,SET_POLLING_USAGE_TEXT,SetPollingUsageText,en-US,GLOBAL,USAGE,INFO,SET POLLING,active,,,Usage: SET POLLING ON|OFF,implemented,core,COMMAND:SET POLLING,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET POLLING ; facility_derived=SET POLLING ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_POLLING_STATUS__DFDA91BE,SET_POLLING_STATUS_TEXT,SetPollingStatusText,en-US,GLOBAL,STATUS,INFO,SET POLLING,active,,,Polling is {state},implemented,core,COMMAND:SET POLLING,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET POLLING ; facility_derived=SET POLLING ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_DELETED_USAGE_T_49FB6307,SET_DELETED_USAGE_TEXT,SetDeletedUsageText,en-US,GLOBAL,USAGE,INFO,SET DELETED,active,,,Usage: SET DELETED ON|OFF,implemented,core,COMMAND:SET DELETED,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET DELETED ; facility_derived=SET DELETED ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_DELETED_STATUS__9BE2F0C9,SET_DELETED_STATUS_TEXT,SetDeletedStatusText,en-US,GLOBAL,STATUS,INFO,SET DELETED,active,,,Deleted visibility: {state},implemented,core,COMMAND:SET DELETED,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET DELETED ; facility_derived=SET DELETED ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_EDITOR_USAGE_TE_2B47DE04,SET_EDITOR_USAGE_TEXT,SetEditorUsageText,en-US,GLOBAL,USAGE,INFO,SET EDITOR,active,,,Usage: SET EDITOR TO <value|DEFAULT|OFF>,implemented,core,COMMAND:SET EDITOR,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET EDITOR ; facility_derived=SET EDITOR ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_EDITOR_OFF_STAT_86DF4D3C,SET_EDITOR_OFF_STATUS_TEXT,SetEditorOffStatusText,en-US,GLOBAL,STATUS,INFO,SET EDITOR,active,,,EDITOR is OFF,implemented,core,COMMAND:SET EDITOR,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET EDITOR ; facility_derived=SET EDITOR ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_EDITOR_DEFAULT__0CE93763,SET_EDITOR_DEFAULT_STATUS_TEXT,SetEditorDefaultStatusText,en-US,GLOBAL,STATUS,INFO,SET EDITOR,active,,,EDITOR set to DEFAULT,implemented,core,COMMAND:SET EDITOR,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET EDITOR ; facility_derived=SET EDITOR ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_EDITOR_CUSTOM_S_16AA638D,SET_EDITOR_CUSTOM_STATUS_TEXT,SetEditorCustomStatusText,en-US,GLOBAL,STATUS,INFO,SET EDITOR,active,,,EDITOR set to: {value},implemented,core,COMMAND:SET EDITOR,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET EDITOR ; facility_derived=SET EDITOR ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_DEVICE_USAGE_TE_D80A1111,SET_DEVICE_USAGE_TEXT,SetDeviceUsageText,en-US,GLOBAL,USAGE,INFO,SET DEVICE,active,,,Usage: SET DEVICE TO SCREEN|FILE <path>|PRINTER [name]|NULL,implemented,core,COMMAND:SET DEVICE,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET DEVICE ; facility_derived=SET DEVICE ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_DEVICE_FILE_USA_D52883BE,SET_DEVICE_FILE_USAGE_TEXT,SetDeviceFileUsageText,en-US,GLOBAL,USAGE,INFO,SET DEVICE,active,,,Usage: SET DEVICE TO FILE <path>,implemented,core,COMMAND:SET DEVICE,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET DEVICE ; facility_derived=SET DEVICE ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_DEVICE_FILE_FAI_113775EE,SET_DEVICE_FILE_FAILED_TEXT,SetDeviceFileFailedText,en-US,GLOBAL,ERROR,ERROR,SET DEVICE,active,,,SET DEVICE TO FILE failed: {path},implemented,core,COMMAND:SET DEVICE,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET DEVICE ; facility_derived=SET DEVICE ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_DEVICE_PRINTER__820016C6,SET_DEVICE_PRINTER_FAILED_TEXT,SetDevicePrinterFailedText,en-US,GLOBAL,ERROR,ERROR,SET DEVICE,active,,,SET DEVICE TO PRINTER failed.,implemented,core,COMMAND:SET DEVICE,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET DEVICE ; facility_derived=SET DEVICE ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_PRN_CONSOLE_NOT_238EC246,SET_PRN_CONSOLE_NOTE_TEXT,SetPrnConsoleNoteText,en-US,GLOBAL,STATUS,INFO,SET,active,,,PRN: CONSOLE,implemented,core,COMMAND:SET,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET ; facility_derived=SET ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_PRN_NULL_NOTE_T_DDAD4C62,SET_PRN_NULL_NOTE_TEXT,SetPrnNullNoteText,en-US,GLOBAL,STATUS,INFO,SET,active,,,PRN: NULL,implemented,core,COMMAND:SET,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET ; facility_derived=SET ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_PRN_FILE_NOTE_T_BE4CBD37,SET_PRN_FILE_NOTE_TEXT,SetPrnFileNoteText,en-US,GLOBAL,STATUS,INFO,SET,active,,,PRN: FILE -> {path},implemented,core,COMMAND:SET,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET ; facility_derived=SET ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_PRN_PRINTER_DEF_B548022E,SET_PRN_PRINTER_DEFAULT_STAGED_NOTE_TEXT,SetPrnPrinterDefaultStagedNoteText,en-US,GLOBAL,STATUS,INFO,SET,active,,,PRN: PRINTER -> (system default) [staged only],implemented,core,COMMAND:SET,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET ; facility_derived=SET ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_PRN_PRINTER_NAM_33C22E97,SET_PRN_PRINTER_NAMED_STAGED_NOTE_TEXT,SetPrnPrinterNamedStagedNoteText,en-US,GLOBAL,STATUS,INFO,SET,active,,,PRN: PRINTER -> {name} [staged only],implemented,core,COMMAND:SET,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET ; facility_derived=SET ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_AREA_USAGE_TEXT_8ED0D937,AREA_USAGE_TEXT,AreaUsageText,en-US,GLOBAL,USAGE,INFO,AREA,active,,,Usage: / AREA (Report current work-area state) / AREA USAGE (Show this usage) / Notes: / - AREA is read-only; it reports the current area slot/file/order state.,implemented,core,COMMAND:AREA,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:AREA ; facility_derived=AREA ; default_text_shape=multiline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DISPLAY_USAGE_TEXT_604A9ECA,DISPLAY_USAGE_TEXT,DisplayUsageText,en-US,GLOBAL,USAGE,INFO,DISPLAY,active,,,Usage: / DISPLAY / DISPLAY USAGE / DISPLAY <recno>,implemented,core,COMMAND:DISPLAY,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DISPLAY ; facility_derived=DISPLAY ; default_text_shape=multiline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DISPLAY_RECORD_HEAD_8A2917DC,DISPLAY_RECORD_HEADER_TEXT,DisplayRecordHeaderText,en-US,GLOBAL,STATUS,INFO,DISPLAY,active,,,Record {recno}{deleted_suffix},implemented,core,COMMAND:DISPLAY,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DISPLAY ; facility_derived=DISPLAY ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DISPLAY_RECORD_DELE_46DF7BF7,DISPLAY_RECORD_DELETED_SUFFIX_TEXT,DisplayRecordDeletedSuffixText,en-US,GLOBAL,STATUS,INFO,DISPLAY,active,,,[DELETED],implemented,core,COMMAND:DISPLAY,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DISPLAY ; facility_derived=DISPLAY ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DISPLAY_FIELD_LINE__945D2185,DISPLAY_FIELD_LINE_TEXT,DisplayFieldLineText,en-US,GLOBAL,STATUS,INFO,DISPLAY,active,,,{field} = {value},implemented,core,COMMAND:DISPLAY,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DISPLAY ; facility_derived=DISPLAY ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_PATH_USAGE_TEXT_776CA625,SET_PATH_USAGE_TEXT,SetPathUsageText,en-US,GLOBAL,USAGE,INFO,SET PATH,active,,,Usage: / SETPATH / SETPATH USAGE / SETPATH RESET / SETPATH <slot> [TO|=] <path> / SET PATH <slot> [TO|=] <path> / Slots: / DATA DBF XDBF INDEXES LMDB WORKSPACES SCHEMAS PROJECTS SC,implemented,core,COMMAND:SET PATH,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET PATH ; facility_derived=SET PATH ; default_text_shape=multiline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_PATH_RESET_TEXT_198D41E0,SET_PATH_RESET_TEXT,SetPathResetText,en-US,GLOBAL,STATUS,INFO,SET PATH,active,,,reset to defaults.,implemented,core,COMMAND:SET PATH,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET PATH ; facility_derived=SET PATH ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_PATH_UNKNOWN_SL_0086F60A,SET_PATH_UNKNOWN_SLOT_TEXT,SetPathUnknownSlotText,en-US,GLOBAL,ERROR,ERROR,SET PATH,active,,,unknown slot: {slot},implemented,core,COMMAND:SET PATH,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET PATH ; facility_derived=SET PATH ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_PATH_ASSIGNED_T_8F19A5CF,SET_PATH_ASSIGNED_TEXT,SetPathAssignedText,en-US,GLOBAL,STATUS,INFO,SET PATH,active,,,{slot} = {path},implemented,core,COMMAND:SET PATH,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET PATH ; facility_derived=SET PATH ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_PATH_WARN_MISSI_6C756291,SET_PATH_WARN_MISSING_TEXT,SetPathWarnMissingText,en-US,GLOBAL,WARNING,WARNING,SET PATH,active,,,warning: path does not exist,implemented,core,COMMAND:SET PATH,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET PATH ; facility_derived=SET PATH ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_PATH_WARN_EXPEC_857CDCA4,SET_PATH_WARN_EXPECTED_DIRECTORY_TEXT,SetPathWarnExpectedDirectoryText,en-US,GLOBAL,WARNING,WARNING,SET PATH,active,,,"warning: expected directory, found file",implemented,core,COMMAND:SET PATH,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET PATH ; facility_derived=SET PATH ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_INDEX_USAGE_TEX_580AEB85,SET_INDEX_USAGE_TEXT,SetIndexUsageText,en-US,GLOBAL,USAGE,INFO,SET INDEX,active,,,Usage: / SET INDEX USAGE / SET INDEX TO <container> / SET INDEX TO <container> TAG <tag> / SET INDEX TO <container> <tag> / SETINDEX USAGE / SETINDEX TO <container> / SETINDEX TO <,implemented,core,COMMAND:SET INDEX,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET INDEX ; facility_derived=SET INDEX ; default_text_shape=multiline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_INDEX_NO_TABLE__7FDF45B6,SET_INDEX_NO_TABLE_OPEN_TEXT,SetIndexNoTableOpenText,en-US,GLOBAL,ERROR,ERROR,SET INDEX,active,,,no table open.,implemented,core,COMMAND:SET INDEX,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET INDEX ; facility_derived=SET INDEX ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_INDEX_MISSING_F_7ED9A0B4,SET_INDEX_MISSING_FILENAME_TEXT,SetIndexMissingFilenameText,en-US,GLOBAL,ERROR,ERROR,SET INDEX,active,,,missing filename.,implemented,core,COMMAND:SET INDEX,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET INDEX ; facility_derived=SET INDEX ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_INDEX_TAG_REQUI_3C8486CC,SET_INDEX_TAG_REQUIRES_NAME_TEXT,SetIndexTagRequiresNameText,en-US,GLOBAL,ERROR,ERROR,SET INDEX,active,,,TAG requires a name.,implemented,core,COMMAND:SET INDEX,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET INDEX ; facility_derived=SET INDEX ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_INDEX_UNEXPECTE_1D2EC4A5,SET_INDEX_UNEXPECTED_TRAILING_TOKEN_TEXT,SetIndexUnexpectedTrailingTokenText,en-US,GLOBAL,ERROR,ERROR,SET INDEX,active,,,unexpected trailing token '{token}'.,implemented,core,COMMAND:SET INDEX,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET INDEX ; facility_derived=SET INDEX ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_INDEX_UNSUPPORT_4B496A67,SET_INDEX_UNSUPPORTED_CONTAINER_TEXT,SetIndexUnsupportedContainerText,en-US,GLOBAL,ERROR,ERROR,SET INDEX,active,,,"unsupported index container: {path} / Supported: .inx, .cnx, .cdx",implemented,core,COMMAND:SET INDEX,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET INDEX ; facility_derived=SET INDEX ; default_text_shape=multiline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_SET_INDEX_V32_ACCEP_37974BFB,SET_INDEX_V32_ACCEPTS_INX_OR_CNX_TEXT,SetIndexV32AcceptsInxOrCnxText,en-US,GLOBAL,ERROR,ERROR,SET INDEX,active,,,"v32 tables accept INX or CNX, not CDX. / Use .inx or .cnx for this table.",implemented,core,COMMAND:SET INDEX,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:SET INDEX ; facility_derived=SET INDEX ; default_text_shape=multiline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
